fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA DISTRI UE HORS FR;DAL;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;ABJ;2011203;OSPAMOX 1000MG CPR PELL B/12;0,00;0;900;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;2011203;OSPAMOX 1000MG CPR PELL B/12;0,39;36;0;93.0;16;94;42;115;142;109;58
PLANETPHARMA DISTRI UE HORS FR;DAL;2011203;OSPAMOX 1000MG CPR PELL B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;2011203;OSPAMOX 1000MG CPR PELL B/12;1,85;248;0;134.0;13;132;77;128;208;130;138
PLANETPHARMA DISTRI UE HORS FR;MAN;2011203;OSPAMOX 1000MG CPR PELL B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;2011203;OSPAMOX 1000MG CPR PELL B/12;1,78;53;0;29.0;3;24;45;17;36;7;12
PLANETPHARMA DISTRI UE HORS FR;YOP;2011203;OSPAMOX 1000MG CPR PELL B/12;3,81;1710;0;448.0;82;507;461;417;445;482;449
PLANETPHARMA DISTRI UE HORS FR;ABJ;2009181;OSPAMOX 250MG/5ML GR F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;2009181;OSPAMOX 250MG/5ML GR F/60ML;3,16;861;0;272.0;29;298;186;220;497;277;251
PLANETPHARMA DISTRI UE HORS FR;DAL;2009181;OSPAMOX 250MG/5ML GR F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;2009181;OSPAMOX 250MG/5ML GR F/60ML;2,24;528;0;235.0;24;161;123;224;290;275;210
PLANETPHARMA DISTRI UE HORS FR;MAN;2009181;OSPAMOX 250MG/5ML GR F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;2009181;OSPAMOX 250MG/5ML GR F/60ML;3,87;30;0;7.0;3;7;0;0;8;10;9
PLANETPHARMA DISTRI UE HORS FR;YOP;2009181;OSPAMOX 250MG/5ML GR F/60ML;5,21;2638;0;506.0;157;708;290;438;566;492;554
PLANETPHARMA DISTRI UE HORS FR;ABJ;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DAL;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;ABJ;2009152;OSPAMOX 500MG CPR PELL B/12;0,00;0;360;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;2009152;OSPAMOX 500MG CPR PELL B/12;3,09;225;0;72.0;18;67;82;78;94;67;77
PLANETPHARMA DISTRI UE HORS FR;DAL;2009152;OSPAMOX 500MG CPR PELL B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;2009152;OSPAMOX 500MG CPR PELL B/12;2,67;221;0;82.0;12;82;53;102;98;68;63
PLANETPHARMA DISTRI UE HORS FR;MAN;2009152;OSPAMOX 500MG CPR PELL B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;2009152;OSPAMOX 500MG CPR PELL B/12;4,84;25;0;5.0;0;10;5;9;6;10;4
PLANETPHARMA DISTRI UE HORS FR;YOP;2009152;OSPAMOX 500MG CPR PELL B/12;4,22;587;360;224.0;29;306;189;190;205;136;188
PLANETPHARMA DISTRI UE HORS FR;ABJ;3132162;OSPEN 1MUI CPR BT 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3132162;OSPEN 1MUI CPR BT 12;5,96;4263;0;715.0;94;758;483;653;1011;479;554
PLANETPHARMA DISTRI UE HORS FR;DAL;3132162;OSPEN 1MUI CPR BT 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3132162;OSPEN 1MUI CPR BT 12;3,11;1474;0;474.0;43;464;355;430;713;211;285
PLANETPHARMA DISTRI UE HORS FR;MAN;3132162;OSPEN 1MUI CPR BT 12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3132162;OSPEN 1MUI CPR BT 12;9,91;640;0;64.0;15;65;40;73;92;36;47
PLANETPHARMA DISTRI UE HORS FR;YOP;3132162;OSPEN 1MUI CPR BT 12;8,77;17467;0;1991.0;237;1914;1311;2022;2726;1553;1304
PLANETPHARMA DISTRI UE HORS FR;ABJ;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DAL;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;3000000194195;ROBESTAR 10MG CPR B/30;-0,00;0;0;0.0;0;0;0;0;0;0;-1
PLANETPHARMA DISTRI UE HORS FR;ABJ;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DAL;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;ABJ;3000000349120;STARPEN 1000 B/12 COMP ENR.;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3000000349120;STARPEN 1000 B/12 COMP ENR.;6,13;622;0;101.0;7;95;119;167;0;270;102
PLANETPHARMA DISTRI UE HORS FR;DAL;3000000349120;STARPEN 1000 B/12 COMP ENR.;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3000000349120;STARPEN 1000 B/12 COMP ENR.;4,30;600;0;139.0;10;125;129;201;5;263;120
PLANETPHARMA DISTRI UE HORS FR;MAN;3000000349120;STARPEN 1000 B/12 COMP ENR.;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3000000349120;STARPEN 1000 B/12 COMP ENR.;46,31;467;0;10.0;0;14;22;15;-1;14;14
PLANETPHARMA DISTRI UE HORS FR;YOP;3000000349120;STARPEN 1000 B/12 COMP ENR.;2,72;1408;0;518.0;49;464;604;644;-4;814;612
PLANETPHARMA DISTRI UE HORS FR;ABJ;8015900;ZINASKIN COMP EFF B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8015900;ZINASKIN COMP EFF B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DAL;8015900;ZINASKIN COMP EFF B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8015900;ZINASKIN COMP EFF B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;8015900;ZINASKIN COMP EFF B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8015900;ZINASKIN COMP EFF B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;8015900;ZINASKIN COMP EFF B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;ABJ;3340357;ZINNAT 125MG SUSP F/80ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;3340357;ZINNAT 125MG SUSP F/80ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DAL;3340357;ZINNAT 125MG SUSP F/80ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;3340357;ZINNAT 125MG SUSP F/80ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;3340357;ZINNAT 125MG SUSP F/80ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;3340357;ZINNAT 125MG SUSP F/80ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;3340357;ZINNAT 125MG SUSP F/80ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;ABJ;8062236;ZINNAT 750MG IM/IV INJ FL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BKE;8062236;ZINNAT 750MG IM/IV INJ FL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DAL;8062236;ZINNAT 750MG IM/IV INJ FL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;GNA;8062236;ZINNAT 750MG IM/IV INJ FL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;MAN;8062236;ZINNAT 750MG IM/IV INJ FL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;VRI;8062236;ZINNAT 750MG IM/IV INJ FL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YOP;8062236;ZINNAT 750MG IM/IV INJ FL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
