fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA DISTRI UE HORS FR;BEL;8276546;CATHETER UBI ONE IV 20G 32MM ROSE/1;1,16;500;0;431.0;353;1356;92;326;434;492;233
PLANETPHARMA DISTRI UE HORS FR;DKR;8276546;CATHETER UBI ONE IV 20G 32MM ROSE/1;0,00;0;2000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8276546;CATHETER UBI ONE IV 20G 32MM ROSE/1;1,56;290;0;186.0;280;200;30;245;171;333;214
PLANETPHARMA DISTRI UE HORS FR;LGA;8276546;CATHETER UBI ONE IV 20G 32MM ROSE/1;2,54;371;0;146.0;249;233;45;84;148;147;174
PLANETPHARMA DISTRI UE HORS FR;PIK;8276546;CATHETER UBI ONE IV 20G 32MM ROSE/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8276552;CATHETER UBI ONE IV 22G 25MM BLEU/1;0,82;556;0;675.0;683;1120;411;137;1205;785;528
PLANETPHARMA DISTRI UE HORS FR;DKR;8276552;CATHETER UBI ONE IV 22G 25MM BLEU/1;0,00;0;2000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8276552;CATHETER UBI ONE IV 22G 25MM BLEU/1;0,31;153;0;490.0;512;940;195;121;623;546;503
PLANETPHARMA DISTRI UE HORS FR;LGA;8276552;CATHETER UBI ONE IV 22G 25MM BLEU/1;4,55;953;0;209.0;181;271;25;107;378;454;125
PLANETPHARMA DISTRI UE HORS FR;PIK;8276552;CATHETER UBI ONE IV 22G 25MM BLEU/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8276569;CATHETER UBI ONE IV 24G 19MM JAUNE/1;0,92;241;0;263.0;362;430;172;123;354;440;177
PLANETPHARMA DISTRI UE HORS FR;DKR;8276569;CATHETER UBI ONE IV 24G 19MM JAUNE/1;0,00;0;2000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8276569;CATHETER UBI ONE IV 24G 19MM JAUNE/1;1,31;392;0;298.0;123;548;242;107;399;249;134
PLANETPHARMA DISTRI UE HORS FR;LGA;8276569;CATHETER UBI ONE IV 24G 19MM JAUNE/1;2,24;145;0;64.0;235;60;102;32;112;78;66
PLANETPHARMA DISTRI UE HORS FR;PIK;8276569;CATHETER UBI ONE IV 24G 19MM JAUNE/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8255768;COLLECTEUR URINE LABELL 2L SACH/1;1,79;900;0;503.0;350;391;544;496;527;616;696
PLANETPHARMA DISTRI UE HORS FR;DKR;8255768;COLLECTEUR URINE LABELL 2L SACH/1;0,00;0;3000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8255768;COLLECTEUR URINE LABELL 2L SACH/1;1,77;1270;0;718.0;450;474;953;615;1253;632;331
PLANETPHARMA DISTRI UE HORS FR;LGA;8255768;COLLECTEUR URINE LABELL 2L SACH/1;3,44;941;0;273.0;89;175;284;378;224;278;254
PLANETPHARMA DISTRI UE HORS FR;PIK;8255768;COLLECTEUR URINE LABELL 2L SACH/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3664666748583;COMPRES NON-TISSE STER LABELL 10X10/20;1,64;142;0;86.0;58;93;103;110;92;54;72
PLANETPHARMA DISTRI UE HORS FR;DKR;3664666748583;COMPRES NON-TISSE STER LABELL 10X10/20;0,00;0;120;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3664666748583;COMPRES NON-TISSE STER LABELL 10X10/20;0,00;0;0;1.0;0;0;0;0;0;10;5
PLANETPHARMA DISTRI UE HORS FR;LGA;3664666748583;COMPRES NON-TISSE STER LABELL 10X10/20;5,30;61;0;11.0;1;0;11;0;0;8;7
PLANETPHARMA DISTRI UE HORS FR;PIK;3664666748583;COMPRES NON-TISSE STER LABELL 10X10/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3664666748781;COMPRES NON-TISSE STER LABELL 5X5/20;4,03;313;0;77.0;40;105;41;130;78;74;63
PLANETPHARMA DISTRI UE HORS FR;DKR;3664666748781;COMPRES NON-TISSE STER LABELL 5X5/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3664666748781;COMPRES NON-TISSE STER LABELL 5X5/20;8,00;10;0;1.0;0;0;0;0;0;5;0
PLANETPHARMA DISTRI UE HORS FR;LGA;3664666748781;COMPRES NON-TISSE STER LABELL 5X5/20;10,50;56;0;5.0;0;0;5;2;20;14;0
PLANETPHARMA DISTRI UE HORS FR;PIK;3664666748781;COMPRES NON-TISSE STER LABELL 5X5/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;3664666748873;COMPRES NON-TISSE STER LABELL 7,5X7,5/20;1,30;126;0;96.0;60;111;156;118;85;77;138
PLANETPHARMA DISTRI UE HORS FR;DKR;3664666748873;COMPRES NON-TISSE STER LABELL 7,5X7,5/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;3664666748873;COMPRES NON-TISSE STER LABELL 7,5X7,5/20;6,00;5;0;0.0;0;0;0;0;5;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;3664666748873;COMPRES NON-TISSE STER LABELL 7,5X7,5/20;18,95;30;0;1.0;5;0;0;5;0;0;3
PLANETPHARMA DISTRI UE HORS FR;PIK;3664666748873;COMPRES NON-TISSE STER LABELL 7,5X7,5/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8256673;COMPRESS PUR LABELL 20X20 P100;0,88;9;0;10.0;5;14;8;18;8;13;9
PLANETPHARMA DISTRI UE HORS FR;DKR;8256673;COMPRESS PUR LABELL 20X20 P100;0,00;0;96;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8256673;COMPRESS PUR LABELL 20X20 P100;3,10;8;0;2.0;0;7;0;2;2;5;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8256673;COMPRESS PUR LABELL 20X20 P100;84,00;21;0;0.0;0;0;6;6;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8256673;COMPRESS PUR LABELL 20X20 P100;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8256667;COMPRESS PUR LABELL 20X20 PQ10;3,31;690;0;208.0;43;225;196;203;137;191;175
PLANETPHARMA DISTRI UE HORS FR;DKR;8256667;COMPRESS PUR LABELL 20X20 PQ10;0,00;0;480;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8256667;COMPRESS PUR LABELL 20X20 PQ10;4,88;210;0;43.0;25;75;50;57;47;80;8
PLANETPHARMA DISTRI UE HORS FR;LGA;8256667;COMPRESS PUR LABELL 20X20 PQ10;1,74;10;0;5.0;1;5;5;22;5;0;6
PLANETPHARMA DISTRI UE HORS FR;PIK;8256667;COMPRESS PUR LABELL 20X20 PQ10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8211966;COMPRESS PUR LABELL 30X30 PQ10;0,82;131;0;159.0;81;440;94;205;162;133;120
PLANETPHARMA DISTRI UE HORS FR;DKR;8211966;COMPRESS PUR LABELL 30X30 PQ10;5760,00;0;960;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8211966;COMPRESS PUR LABELL 30X30 PQ10;1,76;78;0;44.0;0;67;75;15;36;117;30
PLANETPHARMA DISTRI UE HORS FR;LGA;8211966;COMPRESS PUR LABELL 30X30 PQ10;1,23;26;0;21.0;11;21;17;37;37;31;16
PLANETPHARMA DISTRI UE HORS FR;PIK;8211966;COMPRESS PUR LABELL 30X30 PQ10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8212032;COMPRESS PUR LABELL 40X40 P100;1,29;43;0;33.0;24;24;14;33;22;11;51
PLANETPHARMA DISTRI UE HORS FR;DKR;8212032;COMPRESS PUR LABELL 40X40 P100;0,00;0;48;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8212032;COMPRESS PUR LABELL 40X40 P100;20,00;90;0;4.0;0;11;8;30;5;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8212032;COMPRESS PUR LABELL 40X40 P100;0,00;0;0;8.0;0;0;0;0;0;7;2
PLANETPHARMA DISTRI UE HORS FR;PIK;8212032;COMPRESS PUR LABELL 40X40 P100;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8211972;COMPRESS PUR LABELL 40X40 PQ10;4,05;732;0;180.0;93;140;55;269;169;242;127
PLANETPHARMA DISTRI UE HORS FR;DKR;8211972;COMPRESS PUR LABELL 40X40 PQ10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8211972;COMPRESS PUR LABELL 40X40 PQ10;3,50;389;0;111.0;55;41;25;121;238;190;161
PLANETPHARMA DISTRI UE HORS FR;LGA;8211972;COMPRESS PUR LABELL 40X40 PQ10;3,77;512;0;135.0;119;194;45;200;120;325;148
PLANETPHARMA DISTRI UE HORS FR;PIK;8211972;COMPRESS PUR LABELL 40X40 PQ10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8270822;COMPRESS STER LABELL 40X40/100;0,18;4;0;22.0;28;32;19;17;19;19;19
PLANETPHARMA DISTRI UE HORS FR;DKR;8270822;COMPRESS STER LABELL 40X40/100;0,00;0;78;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8270822;COMPRESS STER LABELL 40X40/100;2,65;71;0;26.0;16;40;19;17;52;23;6
PLANETPHARMA DISTRI UE HORS FR;LGA;8270822;COMPRESS STER LABELL 40X40/100;0,00;0;0;0.0;6;0;3;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8270822;COMPRESS STER LABELL 40X40/100;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8211989;COMPRESS STER.LABELL 20X20/10;2,22;3770;0;1700.0;1177;2319;1996;2086;2132;1827;1640
PLANETPHARMA DISTRI UE HORS FR;DKR;8211989;COMPRESS STER.LABELL 20X20/10;24480,00;0;4080;0.0;0;0;0;0;0;1;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8211989;COMPRESS STER.LABELL 20X20/10;2,79;1134;0;406.0;142;529;419;811;602;520;331
PLANETPHARMA DISTRI UE HORS FR;LGA;8211989;COMPRESS STER.LABELL 20X20/10;3,54;471;0;133.0;81;179;259;256;132;188;115
PLANETPHARMA DISTRI UE HORS FR;PIK;8211989;COMPRESS STER.LABELL 20X20/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8211995;COMPRESS STER.LABELL 30X30/10;2,52;5113;0;2025.0;1037;2589;2476;2409;2398;2305;1850
PLANETPHARMA DISTRI UE HORS FR;DKR;8211995;COMPRESS STER.LABELL 30X30/10;17760,00;0;4440;0.0;0;0;0;3;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8211995;COMPRESS STER.LABELL 30X30/10;2,46;1974;0;800.0;421;1135;923;1098;987;1141;833
PLANETPHARMA DISTRI UE HORS FR;LGA;8211995;COMPRESS STER.LABELL 30X30/10;2,51;790;0;315.0;232;343;460;504;359;331;321
PLANETPHARMA DISTRI UE HORS FR;PIK;8211995;COMPRESS STER.LABELL 30X30/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8212003;COMPRESS STER.LABELL 40X40/10;0,94;5432;0;5787.0;2398;6166;6972;6334;5958;6153;5610
PLANETPHARMA DISTRI UE HORS FR;DKR;8212003;COMPRESS STER.LABELL 40X40/10;74736,00;10980;20160;0.0;0;3;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8212003;COMPRESS STER.LABELL 40X40/10;1,71;4480;0;2618.0;1240;3462;3101;2662;2610;2617;2602
PLANETPHARMA DISTRI UE HORS FR;LGA;8212003;COMPRESS STER.LABELL 40X40/10;2,05;2868;0;1400.0;352;1238;1963;1454;1442;1385;1505
PLANETPHARMA DISTRI UE HORS FR;PIK;8212003;COMPRESS STER.LABELL 40X40/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8212612;COTON CARDE LABELL ROULEAU 500G;0,00;0;0;4.0;5;10;10;-3;6;6;2
PLANETPHARMA DISTRI UE HORS FR;DKR;8212612;COTON CARDE LABELL ROULEAU 500G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8212612;COTON CARDE LABELL ROULEAU 500G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8212612;COTON CARDE LABELL ROULEAU 500G;0,00;0;0;0.0;0;1;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8212612;COTON CARDE LABELL ROULEAU 500G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8212575;COTON CODEX HYDRO LABELL 100G;0,87;908;0;1044.0;707;1338;1583;1197;869;880;1146
PLANETPHARMA DISTRI UE HORS FR;DKR;8212575;COTON CODEX HYDRO LABELL 100G;48000,00;0;4000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8212575;COTON CODEX HYDRO LABELL 100G;1,94;995;0;512.0;345;420;724;848;568;591;393
PLANETPHARMA DISTRI UE HORS FR;LGA;8212575;COTON CODEX HYDRO LABELL 100G;1,04;213;0;205.0;113;310;248;273;177;236;147
PLANETPHARMA DISTRI UE HORS FR;PIK;8212575;COTON CODEX HYDRO LABELL 100G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8212581;COTON CODEX HYDRO LABELL 200G;1,49;96;0;64.0;81;109;39;81;62;67;66
PLANETPHARMA DISTRI UE HORS FR;DKR;8212581;COTON CODEX HYDRO LABELL 200G;2880,00;0;240;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8212581;COTON CODEX HYDRO LABELL 200G;3,40;45;0;13.0;2;12;5;11;15;24;32
PLANETPHARMA DISTRI UE HORS FR;LGA;8212581;COTON CODEX HYDRO LABELL 200G;2,08;22;0;10.0;0;11;22;14;6;3;7
PLANETPHARMA DISTRI UE HORS FR;PIK;8212581;COTON CODEX HYDRO LABELL 200G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8252793;COTON CODEX HYDRO LABELL 25G;1,14;922;0;807.0;495;1496;485;1049;932;933;445
PLANETPHARMA DISTRI UE HORS FR;DKR;8252793;COTON CODEX HYDRO LABELL 25G;0,00;0;6400;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8252793;COTON CODEX HYDRO LABELL 25G;1,04;773;0;741.0;703;1230;527;1034;1028;868;687
PLANETPHARMA DISTRI UE HORS FR;LGA;8252793;COTON CODEX HYDRO LABELL 25G;2,36;702;0;297.0;200;481;403;411;320;219;225
PLANETPHARMA DISTRI UE HORS FR;PIK;8252793;COTON CODEX HYDRO LABELL 25G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8212569;COTON CODEX HYDRO LABELL 50G;2,24;5312;0;2375.0;1513;3167;2908;2904;2655;2212;2465
PLANETPHARMA DISTRI UE HORS FR;DKR;8212569;COTON CODEX HYDRO LABELL 50G;30000,00;0;10000;0.0;0;3;1;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8212569;COTON CODEX HYDRO LABELL 50G;2,24;4216;0;1881.0;1450;2701;2585;2565;2410;2000;1296
PLANETPHARMA DISTRI UE HORS FR;LGA;8212569;COTON CODEX HYDRO LABELL 50G;2,31;2012;0;871.0;477;1076;1217;1056;915;802;822
PLANETPHARMA DISTRI UE HORS FR;PIK;8212569;COTON CODEX HYDRO LABELL 50G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8212606;COTON CODEX HYDRO LABELL ROULEAU/1KG;2,30;14;0;6.0;3;7;3;5;15;1;0
PLANETPHARMA DISTRI UE HORS FR;DKR;8212606;COTON CODEX HYDRO LABELL ROULEAU/1KG;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8212606;COTON CODEX HYDRO LABELL ROULEAU/1KG;3,94;22;0;5.0;1;1;15;10;3;6;1
PLANETPHARMA DISTRI UE HORS FR;LGA;8212606;COTON CODEX HYDRO LABELL ROULEAU/1KG;5,56;19;0;3.0;1;0;1;0;-2;6;3
PLANETPHARMA DISTRI UE HORS FR;PIK;8212606;COTON CODEX HYDRO LABELL ROULEAU/1KG;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8212598;COTON CODEX HYDRO LABELL ROULEAU/500G;1,70;29;0;17.0;9;14;35;17;13;12;6
PLANETPHARMA DISTRI UE HORS FR;DKR;8212598;COTON CODEX HYDRO LABELL ROULEAU/500G;0,00;0;72;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8212598;COTON CODEX HYDRO LABELL ROULEAU/500G;28,00;7;0;0.0;0;3;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8212598;COTON CODEX HYDRO LABELL ROULEAU/500G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8212598;COTON CODEX HYDRO LABELL ROULEAU/500G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8221634;COTON TIGE LABELL B/200;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DKR;8221634;COTON TIGE LABELL B/200;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8221634;COTON TIGE LABELL B/200;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8221634;COTON TIGE LABELL B/200;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8221634;COTON TIGE LABELL B/200;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8214806;EPICRAN 5/10 25G ORAN LABELL/1;9,56;774;0;81.0;26;0;94;145;94;87;31
PLANETPHARMA DISTRI UE HORS FR;DKR;8214806;EPICRAN 5/10 25G ORAN LABELL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8214806;EPICRAN 5/10 25G ORAN LABELL/1;19,59;160;0;8.0;1;50;3;1;5;7;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8214806;EPICRAN 5/10 25G ORAN LABELL/1;17,60;154;0;8.0;10;21;0;5;20;10;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8214806;EPICRAN 5/10 25G ORAN LABELL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8214812;EPICRAN 6/10 23G BLEU LABELL/1;7,98;1066;0;133.0;104;0;230;236;190;61;257
PLANETPHARMA DISTRI UE HORS FR;DKR;8214812;EPICRAN 6/10 23G BLEU LABELL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8214812;EPICRAN 6/10 23G BLEU LABELL/1;17,71;589;0;33.0;11;0;69;143;45;28;30
PLANETPHARMA DISTRI UE HORS FR;LGA;8214812;EPICRAN 6/10 23G BLEU LABELL/1;4,04;331;0;82.0;5;10;100;5;250;150;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8214812;EPICRAN 6/10 23G BLEU LABELL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8214829;EPICRAN 7/10 22G NOIR LABELL/1;2,78;1532;0;552.0;461;922;185;355;993;439;848
PLANETPHARMA DISTRI UE HORS FR;DKR;8214829;EPICRAN 7/10 22G NOIR LABELL/1;0,00;0;1000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8214829;EPICRAN 7/10 22G NOIR LABELL/1;2,70;143;0;52.0;52;170;35;42;130;30;10
PLANETPHARMA DISTRI UE HORS FR;LGA;8214829;EPICRAN 7/10 22G NOIR LABELL/1;2,42;122;0;50.0;10;148;20;68;25;75;2
PLANETPHARMA DISTRI UE HORS FR;PIK;8214829;EPICRAN 7/10 22G NOIR LABELL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8214835;EPICRAN 8/10 21G VERT LABELL/1;2,19;119;0;54.0;71;69;129;115;52;82;20
PLANETPHARMA DISTRI UE HORS FR;DKR;8214835;EPICRAN 8/10 21G VERT LABELL/1;0,00;0;1000;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8214835;EPICRAN 8/10 21G VERT LABELL/1;0,17;6;0;35.0;30;140;93;16;37;28;45
PLANETPHARMA DISTRI UE HORS FR;LGA;8214835;EPICRAN 8/10 21G VERT LABELL/1;18,91;312;0;16.0;5;20;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8214835;EPICRAN 8/10 21G VERT LABELL/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8007065;GANT CHIRUR STER LABELL T7,5/1;1,46;1973;0;1349.0;658;1318;1969;1453;1173;1627;1183
PLANETPHARMA DISTRI UE HORS FR;DKR;8007065;GANT CHIRUR STER LABELL T7,5/1;0,00;0;10400;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8007065;GANT CHIRUR STER LABELL T7,5/1;0,67;878;0;1313.0;1197;1865;2122;1388;1326;1762;1211
PLANETPHARMA DISTRI UE HORS FR;LGA;8007065;GANT CHIRUR STER LABELL T7,5/1;0,91;407;0;445.0;247;599;710;318;359;503;554
PLANETPHARMA DISTRI UE HORS FR;PIK;8007065;GANT CHIRUR STER LABELL T7,5/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8252037;GANT CHIRUR STER LABELL T7/1;5,24;1516;0;289.0;149;176;62;20;425;413;488
PLANETPHARMA DISTRI UE HORS FR;DKR;8252037;GANT CHIRUR STER LABELL T7/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8252037;GANT CHIRUR STER LABELL T7/1;0,84;207;0;246.0;267;786;40;0;333;402;143
PLANETPHARMA DISTRI UE HORS FR;LGA;8252037;GANT CHIRUR STER LABELL T7/1;3,92;307;0;78.0;7;74;60;47;81;62;24
PLANETPHARMA DISTRI UE HORS FR;PIK;8252037;GANT CHIRUR STER LABELL T7/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8218017;GANT CHIRUR STER LABELL T8 /1;2,50;1884;0;754.0;393;582;736;1057;724;612;910
PLANETPHARMA DISTRI UE HORS FR;DKR;8218017;GANT CHIRUR STER LABELL T8 /1;0,00;0;2400;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8218017;GANT CHIRUR STER LABELL T8 /1;0,42;171;0;410.0;441;838;150;600;527;274;252
PLANETPHARMA DISTRI UE HORS FR;LGA;8218017;GANT CHIRUR STER LABELL T8 /1;1,27;277;0;218.0;100;251;337;235;113;132;240
PLANETPHARMA DISTRI UE HORS FR;PIK;8218017;GANT CHIRUR STER LABELL T8 /1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8255691;GANT EXAM LATEX LABELL 6/7 100;3,69;40;0;10.0;3;8;7;13;6;0;17
PLANETPHARMA DISTRI UE HORS FR;DKR;8255691;GANT EXAM LATEX LABELL 6/7 100;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8255691;GANT EXAM LATEX LABELL 6/7 100;0,00;0;0;1.0;0;0;0;0;3;0;1
PLANETPHARMA DISTRI UE HORS FR;LGA;8255691;GANT EXAM LATEX LABELL 6/7 100;4,10;14;0;3.0;0;0;5;0;3;5;1
PLANETPHARMA DISTRI UE HORS FR;PIK;8255691;GANT EXAM LATEX LABELL 6/7 100;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8255716;GANT EXAM LATEX LABELL 7/8 100;0,75;57;0;75.0;41;77;103;72;75;35;61
PLANETPHARMA DISTRI UE HORS FR;DKR;8255716;GANT EXAM LATEX LABELL 7/8 100;0,00;0;200;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8255716;GANT EXAM LATEX LABELL 7/8 100;0,00;0;0;3.0;0;3;1;2;10;2;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8255716;GANT EXAM LATEX LABELL 7/8 100;2,37;41;0;17.0;10;9;24;17;16;16;17
PLANETPHARMA DISTRI UE HORS FR;PIK;8255716;GANT EXAM LATEX LABELL 7/8 100;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8255722;GANT EXAM LATEX LABELL 8/9 100;6,42;84;0;13.0;5;18;2;11;40;22;10
PLANETPHARMA DISTRI UE HORS FR;DKR;8255722;GANT EXAM LATEX LABELL 8/9 100;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8255722;GANT EXAM LATEX LABELL 8/9 100;0,00;0;0;0.0;0;1;0;0;6;1;0
PLANETPHARMA DISTRI UE HORS FR;LGA;8255722;GANT EXAM LATEX LABELL 8/9 100;108,00;9;0;0.0;0;1;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;PIK;8255722;GANT EXAM LATEX LABELL 8/9 100;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BEL;8277273;JERSEY TUBUL LABELL ECRU 5MX10CM SM;4,31;14;0;3.0;1;4;5;3;0;10;4
PLANETPHARMA DISTRI UE HORS FR;DKR;8277273;JERSEY TUBUL LABELL ECRU 5MX10CM SM;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;KLK;8277273;JERSEY TUBUL LABELL ECRU 5MX10CM SM;3,39;13;0;3.0;0;3;0;6;7;2;1
PLANETPHARMA DISTRI UE HORS FR;LGA;8277273;JERSEY TUBUL LABELL ECRU 5MX10CM SM;0,00;0;0;0.0;0;0;0;0;0;0;0
