fournisseur;etcoda;ean;produit;nb mois stock;stock;cde en cours;moy. ventes;vente mois;M -1;M -2;M -3;M -4;M -5;M -6
PLANETPHARMA DISTRI UE HORS FR;BAS;3000000634097;GEMCITABINE SDZ 1000MG/100ML SOL INJ B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;3000000634097;GEMCITABINE SDZ 1000MG/100ML SOL INJ B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3000000634097;GEMCITABINE SDZ 1000MG/100ML SOL INJ B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;3000000634097;GEMCITABINE SDZ 1000MG/100ML SOL INJ B/1;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;8021622;KETONAL 100MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;8021622;KETONAL 100MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;8021622;KETONAL 100MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;8021622;KETONAL 100MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;8021622;KETONAL 100MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;8021792;KETONAL 100MG SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;8021792;KETONAL 100MG SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;8021792;KETONAL 100MG SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;8021792;KETONAL 100MG SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;8021792;KETONAL 100MG SOL INJ B/5;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;8021823;KETONAL 100MG SUPPO B/12;0,00;0;0;5.0;0;0;0;0;5;7;23
PLANETPHARMA DISTRI UE HORS FR;BAS;8021823;KETONAL 100MG SUPPO B/12;0,00;0;0;15.0;0;0;1;8;30;24;26
PLANETPHARMA DISTRI UE HORS FR;DLA;8021823;KETONAL 100MG SUPPO B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;8021823;KETONAL 100MG SUPPO B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;8021823;KETONAL 100MG SUPPO B/12;0,00;0;0;17.0;0;0;0;4;28;35;17
PLANETPHARMA DISTRI UE HORS FR;BAF;8021757;KETONAL DUO 150MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;8021757;KETONAL DUO 150MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;8021757;KETONAL DUO 150MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;8021757;KETONAL DUO 150MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;8021757;KETONAL DUO 150MG CPR B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;8071761;KETONAL GEL 2,5% T50G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;8071761;KETONAL GEL 2,5% T50G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;8071761;KETONAL GEL 2,5% T50G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;8071761;KETONAL GEL 2,5% T50G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;8071761;KETONAL GEL 2,5% T50G;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;3000000899038;LETROZOLE NOVARTIS ACCESS 2,5MG CPR/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;3000000899038;LETROZOLE NOVARTIS ACCESS 2,5MG CPR/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;3000000899038;LETROZOLE NOVARTIS ACCESS 2,5MG CPR/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3000000899038;LETROZOLE NOVARTIS ACCESS 2,5MG CPR/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;3000000899038;LETROZOLE NOVARTIS ACCESS 2,5MG CPR/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TRIDEM PHARMA;BAF;3311077;LOXEN 10MG SOL INJ AMP/10ML B/5;0,00;0;0;36.0;9;36;27;135;26;24;24
TRIDEM PHARMA;BAS;3311077;LOXEN 10MG SOL INJ AMP/10ML B/5;2,85;699;0;245.0;46;321;231;393;288;273;324
TRIDEM PHARMA;DLA;3311077;LOXEN 10MG SOL INJ AMP/10ML B/5;0,00;60;2160;0.0;0;0;0;0;0;0;0
TRIDEM PHARMA;NGE;3311077;LOXEN 10MG SOL INJ AMP/10ML B/5;0,89;129;0;144.0;14;172;48;60;44;234;472
TRIDEM PHARMA;YAO;3311077;LOXEN 10MG SOL INJ AMP/10ML B/5;1,43;295;0;206.0;100;327;116;126;252;168;226
TRIDEM PHARMA;BAF;3278173;LOXEN 20MG CPR B/30;0,00;0;0;38.0;0;4;42;4;79;39;40
TRIDEM PHARMA;BAS;3278173;LOXEN 20MG CPR B/30;0,00;0;0;132.0;0;32;206;6;153;145;144
TRIDEM PHARMA;DLA;3278173;LOXEN 20MG CPR B/30;0,00;0;2400;0.0;0;0;0;0;0;0;0
TRIDEM PHARMA;NGE;3278173;LOXEN 20MG CPR B/30;0,00;0;0;52.0;0;28;63;23;70;63;56
TRIDEM PHARMA;YAO;3278173;LOXEN 20MG CPR B/30;0,00;0;0;305.0;0;79;353;121;356;293;384
TRIDEM PHARMA;BAF;3295510;LOXEN LP 50MG GEL B/60;0,00;0;0;23.0;0;0;3;30;31;33;25
TRIDEM PHARMA;BAS;3295510;LOXEN LP 50MG GEL B/60;0,00;0;0;166.0;0;0;51;231;216;155;150
TRIDEM PHARMA;DLA;3295510;LOXEN LP 50MG GEL B/60;0,00;0;2400;0.0;0;0;0;0;0;0;0
TRIDEM PHARMA;NGE;3295510;LOXEN LP 50MG GEL B/60;0,00;0;0;63.0;0;0;20;183;52;16;125
TRIDEM PHARMA;YAO;3295510;LOXEN LP 50MG GEL B/60;0,00;0;0;201.0;0;0;129;265;303;283;204
PLANETPHARMA DISTRI UE HORS FR;BAF;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;1800;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;2299026;OSPAMOX 1000MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;2011203;OSPAMOX 1000MG CPR PELL B/12;0,00;0;0;7.0;5;2;10;3;7;6;5
PLANETPHARMA DISTRI UE HORS FR;BAS;2011203;OSPAMOX 1000MG CPR PELL B/12;3,12;322;0;103.0;64;120;101;65;71;65;101
PLANETPHARMA DISTRI UE HORS FR;DLA;2011203;OSPAMOX 1000MG CPR PELL B/12;0,00;0;1500;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;2011203;OSPAMOX 1000MG CPR PELL B/12;2,83;37;0;13.0;0;8;7;4;10;1;13
PLANETPHARMA DISTRI UE HORS FR;YAO;2011203;OSPAMOX 1000MG CPR PELL B/12;2,00;240;0;119.0;115;170;143;76;109;112;107
PLANETPHARMA DISTRI UE HORS FR;BAF;2009181;OSPAMOX 250MG/5ML GR F/60ML;0,00;0;0;31.0;14;50;39;22;18;19;36
PLANETPHARMA DISTRI UE HORS FR;BAS;2009181;OSPAMOX 250MG/5ML GR F/60ML;2,49;355;0;142.0;21;123;105;82;85;45;112
PLANETPHARMA DISTRI UE HORS FR;DLA;2009181;OSPAMOX 250MG/5ML GR F/60ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;2009181;OSPAMOX 250MG/5ML GR F/60ML;9,16;549;0;59.0;27;176;47;16;33;37;27
PLANETPHARMA DISTRI UE HORS FR;YAO;2009181;OSPAMOX 250MG/5ML GR F/60ML;4,10;779;0;189.0;63;206;154;96;87;117;145
PLANETPHARMA DISTRI UE HORS FR;BAF;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;2299032;OSPAMOX 500MG CPR DISP B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;2009152;OSPAMOX 500MG CPR PELL B/12;0,00;0;0;2.0;3;12;1;2;0;2;1
PLANETPHARMA DISTRI UE HORS FR;BAS;2009152;OSPAMOX 500MG CPR PELL B/12;0,86;44;0;51.0;42;64;46;68;54;33;91
PLANETPHARMA DISTRI UE HORS FR;DLA;2009152;OSPAMOX 500MG CPR PELL B/12;0,00;0;720;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;2009152;OSPAMOX 500MG CPR PELL B/12;11,93;174;0;14.0;6;7;6;16;4;0;39
PLANETPHARMA DISTRI UE HORS FR;YAO;2009152;OSPAMOX 500MG CPR PELL B/12;8,64;290;0;33.0;20;59;45;39;30;29;32
PLANETPHARMA DISTRI UE HORS FR;BAF;3132162;OSPEN 1MUI CPR BT 12;0,00;0;0;252.0;75;211;162;182;20;0;13
PLANETPHARMA DISTRI UE HORS FR;BAS;3132162;OSPEN 1MUI CPR BT 12;0,75;837;0;1114.0;402;1740;777;727;0;0;213
PLANETPHARMA DISTRI UE HORS FR;DLA;3132162;OSPEN 1MUI CPR BT 12;0,00;0;28800;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3132162;OSPEN 1MUI CPR BT 12;0,43;720;0;1675.0;1041;1970;4449;8798;0;0;42
PLANETPHARMA DISTRI UE HORS FR;YAO;3132162;OSPEN 1MUI CPR BT 12;2,74;4459;0;1625.0;609;2582;1537;1024;78;-5;477
PIEX;BAF;3000000310021;OXICEB 100MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BAS;3000000310021;OXICEB 100MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;DLA;3000000310021;OXICEB 100MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;NGE;3000000310021;OXICEB 100MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;YAO;3000000310021;OXICEB 100MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BAF;3000000310069;OXICEB 200MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;BAS;3000000310069;OXICEB 200MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;DLA;3000000310069;OXICEB 200MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;NGE;3000000310069;OXICEB 200MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
PIEX;YAO;3000000310069;OXICEB 200MG GEL B/20;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAF;3000000228210;PANOPRIST 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAS;3000000228210;PANOPRIST 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;DLA;3000000228210;PANOPRIST 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;NGE;3000000228210;PANOPRIST 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;YAO;3000000228210;PANOPRIST 4MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAF;3000000228173;PANOPRIST PLUS 2MG/0,625MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAS;3000000228173;PANOPRIST PLUS 2MG/0,625MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;DLA;3000000228173;PANOPRIST PLUS 2MG/0,625MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;NGE;3000000228173;PANOPRIST PLUS 2MG/0,625MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;YAO;3000000228173;PANOPRIST PLUS 2MG/0,625MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;8077485;PNEUMOXOL 15MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;8077485;PNEUMOXOL 15MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;8077485;PNEUMOXOL 15MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;8077485;PNEUMOXOL 15MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;8077485;PNEUMOXOL 15MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;8077539;PNEUMOXOL 30MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;8077539;PNEUMOXOL 30MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;8077539;PNEUMOXOL 30MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;8077539;PNEUMOXOL 30MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;8077539;PNEUMOXOL 30MG/5ML SOL BUV F/100ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;5038483448083;PRESERV DUREX CLASSIC JEANS B/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;5038483448083;PRESERV DUREX CLASSIC JEANS B/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;5038483448083;PRESERV DUREX CLASSIC JEANS B/3;0,00;0;96;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;5038483448083;PRESERV DUREX CLASSIC JEANS B/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;5038483448083;PRESERV DUREX CLASSIC JEANS B/3;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;5038483225400;PRESERV DUREX LOVE B/6;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;5038483225400;PRESERV DUREX LOVE B/6;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;5038483225400;PRESERV DUREX LOVE B/6;0,00;0;48;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;5038483225400;PRESERV DUREX LOVE B/6;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;5038483225400;PRESERV DUREX LOVE B/6;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;3000001217220;PRESERV DUREX NUDE EXTRA LUBRIF B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;3000001217220;PRESERV DUREX NUDE EXTRA LUBRIF B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;3000001217220;PRESERV DUREX NUDE EXTRA LUBRIF B/8;0,00;0;72;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3000001217220;PRESERV DUREX NUDE EXTRA LUBRIF B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;3000001217220;PRESERV DUREX NUDE EXTRA LUBRIF B/8;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;3059944118613;PRESERV DUREX NUDE ORIGINAL B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;3059944118613;PRESERV DUREX NUDE ORIGINAL B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;3059944118613;PRESERV DUREX NUDE ORIGINAL B/10;0,00;0;48;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3059944118613;PRESERV DUREX NUDE ORIGINAL B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;3059944118613;PRESERV DUREX NUDE ORIGINAL B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;3059948001478;PRESERV DUREX ORGASM INTENSE B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;3059948001478;PRESERV DUREX ORGASM INTENSE B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;3059948001478;PRESERV DUREX ORGASM INTENSE B/10;0,00;0;72;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3059948001478;PRESERV DUREX ORGASM INTENSE B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;3059948001478;PRESERV DUREX ORGASM INTENSE B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;3059948007111;PRESERV DUREX SEXY FRAISE B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;3059948007111;PRESERV DUREX SEXY FRAISE B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;3059948007111;PRESERV DUREX SEXY FRAISE B/12;0,00;0;48;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3059948007111;PRESERV DUREX SEXY FRAISE B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;3059948007111;PRESERV DUREX SEXY FRAISE B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;3059944118590;PRESERV FEELING EXTRA B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;3059944118590;PRESERV FEELING EXTRA B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;3059944118590;PRESERV FEELING EXTRA B/12;0,00;0;36;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3059944118590;PRESERV FEELING EXTRA B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;3059944118590;PRESERV FEELING EXTRA B/12;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;2038260;PROBITOR 20MG GEL B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;2038260;PROBITOR 20MG GEL B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;2038260;PROBITOR 20MG GEL B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;2038260;PROBITOR 20MG GEL B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;2038260;PROBITOR 20MG GEL B/14;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAF;3000000259368;RAMIZID 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAS;3000000259368;RAMIZID 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;DLA;3000000259368;RAMIZID 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;NGE;3000000259368;RAMIZID 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;YAO;3000000259368;RAMIZID 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAF;3000000259320;RAMIZID 5MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAS;3000000259320;RAMIZID 5MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;DLA;3000000259320;RAMIZID 5MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;NGE;3000000259320;RAMIZID 5MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;YAO;3000000259320;RAMIZID 5MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;3000000194195;ROBESTAR 10MG CPR B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;3000000343838;ROBESTAR 5MG CPR PELL B/30;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAF;5038483985076;SENSILUBE DUREX FLUID LUBRIF INT F/40ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;BAS;5038483985076;SENSILUBE DUREX FLUID LUBRIF INT F/40ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;DLA;5038483985076;SENSILUBE DUREX FLUID LUBRIF INT F/40ML;0,00;0;72;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;NGE;5038483985076;SENSILUBE DUREX FLUID LUBRIF INT F/40ML;0,00;0;0;0.0;0;0;0;0;0;0;0
PLANETPHARMA DISTRI UE HORS FR;YAO;5038483985076;SENSILUBE DUREX FLUID LUBRIF INT F/40ML;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAF;2267954;SERVIFLOX 250MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAS;2267954;SERVIFLOX 250MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;DLA;2267954;SERVIFLOX 250MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;NGE;2267954;SERVIFLOX 250MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;YAO;2267954;SERVIFLOX 250MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAF;2267960;SERVIFLOX 500MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAS;2267960;SERVIFLOX 500MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;DLA;2267960;SERVIFLOX 500MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;NGE;2267960;SERVIFLOX 500MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;YAO;2267960;SERVIFLOX 500MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAF;2295666;SERVIFLOX 750MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;BAS;2295666;SERVIFLOX 750MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;DLA;2295666;SERVIFLOX 750MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;NGE;2295666;SERVIFLOX 750MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
TEDIS;YAO;2295666;SERVIFLOX 750MG CPR B/10;0,00;0;0;0.0;0;0;0;0;0;0;0
